opportunity_id,sales_agent_id,product_id,account_id,deal_stage,engage_date,close_date,close_value
M40Z4KWL,19,1,83,Won,2017-08-27,2017-11-25,5305.0
BB46B5C7,25,5,82,Lost,2017-08-27,2017-11-02,0.0
7K1KXMBT,31,1,,Engaging,2017-08-27,,
TCJA7XF2,31,2,,Engaging,2017-08-27,,
TPJNVDPH,31,0,41,Lost,2017-08-27,2017-11-16,0.0
FMMAQM87,31,0,32,Won,2017-08-27,2017-09-09,596.0
46UITTY6,30,0,63,Won,2017-08-27,2017-11-04,545.0
KK5YBPU6,26,0,45,Won,2017-08-27,2017-08-29,548.0
A7FCLQ42,6,3,22,Lost,2017-08-27,2017-12-15,0.0
G2C5RKTN,20,0,73,Won,2017-08-27,2017-09-21,415.0
UNSJB0L7,23,1,63,Won,2017-08-27,2017-08-28,3754.0
TGSLH2ZD,32,0,,Engaging,2017-08-27,,
OLXEYM3P,32,0,,Engaging,2017-08-27,,
UJT04PL7,32,0,54,Won,2017-08-27,2017-11-29,498.0
DCIFTBM0,21,0,11,Won,2017-08-28,2017-12-21,489.0
BTZ06Z6O,21,5,51,Won,2017-08-28,2017-09-05,1022.0
S9CGS0IX,12,4,0,Lost,2017-08-28,2017-11-07,0.0
ZTYHMEQY,9,0,8,Won,2017-08-28,2017-09-11,525.0
IOTAHMQX,9,5,10,Won,2017-08-28,2017-09-07,1252.0
3ORQ2R0R,27,1,,Engaging,2017-08-28,,
01DZ14Y0,7,3,14,Lost,2017-08-28,2017-11-25,0.0
1T91NEIV,7,2,12,Won,2017-08-28,2017-09-11,63.0
41B62CUB,25,2,40,Lost,2017-08-28,2017-11-11,0.0
G0QOVMMS,31,0,82,Won,2017-08-28,2017-12-28,474.0
FG79OR5X,31,5,76,Won,2017-08-28,2017-11-19,1132.0
QY4ZMI2F,3,5,75,Lost,2017-08-28,2017-09-14,0.0
VY0QPLGN,3,5,14,Won,2017-08-28,2017-11-12,1215.0
XP1PQSPC,26,5,41,Won,2017-08-28,2017-09-27,1081.0
K3KT8S1F,26,2,64,Won,2017-08-28,2017-11-07,49.0
5CIT07UC,33,0,35,Won,2017-08-28,2017-09-14,653.0
VIZ9ZLVT,4,5,59,Lost,2017-08-28,2017-11-30,0.0
9ZY0QQ8Q,4,3,27,Lost,2017-08-28,2017-11-27,0.0
0WGCUB3L,8,5,59,Won,2017-08-28,2017-09-13,1105.0
QCN2DZQQ,20,5,70,Won,2017-08-28,2017-09-21,948.0
ZAY2J4I5,23,3,82,Lost,2017-08-28,2017-09-10,0.0
J25NMK6Q,11,2,6,Lost,2017-08-28,2017-11-11,0.0
DZHIAZ5H,0,5,67,Lost,2017-08-29,2017-09-05,0.0
233HYDSP,0,2,29,Won,2017-08-29,2017-12-03,44.0
7868JVH9,18,5,57,Engaging,2017-08-29,,
EXXFSC3O,18,1,52,Won,2017-08-29,2017-11-15,4343.0
U68B4UQU,1,4,72,Won,2017-08-29,2017-09-13,5096.0
73EBDWP4,1,4,75,Won,2017-08-29,2017-09-30,4994.0
FQQ3XQNG,12,5,17,Won,2017-08-29,2017-12-01,1251.0
C4KZVTYR,19,0,26,Won,2017-08-29,2017-11-11,602.0
HWXJWHGI,19,0,68,Won,2017-08-29,2017-09-08,600.0
W36MU0PW,19,0,79,Won,2017-08-29,2017-09-09,595.0
OWEMO7RD,27,2,64,Lost,2017-08-29,2017-11-25,0.0
9XU06EA8,7,1,10,Lost,2017-08-29,2017-11-01,0.0
DC2NI04U,25,3,35,Won,2017-08-29,2017-12-31,3064.0
RYNZ2WOK,26,3,39,Engaging,2017-08-29,,
BO2XRLBS,4,2,58,Lost,2017-08-29,2017-11-16,0.0
V9YY2XIE,8,3,84,Lost,2017-08-29,2017-11-28,0.0
J3K9EXW0,20,4,0,Won,2017-08-29,2017-12-25,5790.0
N9KFQCOH,13,1,74,Won,2017-08-29,2017-09-05,5688.0
GSPDR7BH,2,0,8,Won,2017-08-29,2017-11-02,672.0
MB0XTICR,2,2,3,Won,2017-08-29,2017-12-08,62.0
04SQ7RNY,23,1,20,Won,2017-08-29,2017-12-19,4577.0
PTZ9QLEF,11,0,,Engaging,2017-08-29,,
WIHGFD8B,0,2,24,Lost,2017-08-30,2017-11-19,0.0
O3Q5B86F,0,5,75,Won,2017-08-30,2017-12-26,1118.0
PE3P7M7S,0,2,66,Won,2017-08-30,2017-09-08,55.0
401BY1PW,21,1,25,Won,2017-08-30,2017-12-21,5052.0
9RQ8FZYQ,21,1,83,Won,2017-08-30,2017-09-04,4023.0
R65LGLJ0,18,2,,Engaging,2017-08-30,,
G7NU2YCG,18,2,39,Won,2017-08-30,2017-09-08,57.0
R9RWFEEJ,12,2,26,Won,2017-08-30,2017-11-23,59.0
WV2OG7C3,17,2,77,Lost,2017-08-30,2017-11-18,0.0
LDIBOTNO,17,1,42,Won,2017-08-30,2017-09-07,5544.0
FC4ZD68R,9,1,75,Lost,2017-08-30,2017-11-15,0.0
YH6ST9KT,9,2,72,Lost,2017-08-30,2017-08-31,0.0
9S8E95EI,9,1,11,Won,2017-08-30,2017-09-18,4598.0
RLHNEVYY,9,1,12,Won,2017-08-30,2017-09-10,5008.0
OFP1MLFY,9,1,66,Won,2017-08-30,2017-12-09,3932.0
CQELCLO0,19,5,80,Won,2017-08-30,2017-12-29,1166.0
L351AATH,7,5,58,Lost,2017-08-30,2017-12-06,0.0
VBKF5FPB,25,5,13,Won,2017-08-30,2017-09-06,1195.0
68YAXBZN,29,2,76,Lost,2017-08-30,2017-11-04,0.0
EFB0NFP3,5,0,27,Won,2017-08-30,2017-12-23,551.0
CB0NZYB2,5,0,28,Won,2017-08-30,2017-09-08,623.0
QKUULSVC,30,1,41,Lost,2017-08-30,2017-11-16,0.0
8838GIT9,30,2,53,Lost,2017-08-30,2017-11-05,0.0
5DOARVYO,3,2,27,Lost,2017-08-30,2017-09-10,0.0
XXD7OQOH,26,2,,Engaging,2017-08-30,,
0N2VYY6Z,26,0,45,Lost,2017-08-30,2017-09-19,0.0
LWCKCV0M,26,1,76,Won,2017-08-30,2017-09-15,4592.0
L40FW06K,6,0,11,Won,2017-08-30,2017-12-22,555.0
XXXM7BMA,6,3,18,Won,2017-08-30,2017-11-14,3703.0
F7S1OPQS,33,5,60,Won,2017-08-30,2017-12-13,942.0
U5JFEXOI,33,4,33,Won,2017-08-30,2017-12-08,6489.0
HR3DH6DX,8,1,8,Lost,2017-08-30,2017-11-20,0.0
LMU41E2W,24,2,,Engaging,2017-08-30,,
9EICLJHY,24,2,69,Won,2017-08-30,2017-11-17,63.0
01FNZW2T,13,1,7,Won,2017-08-30,2017-12-08,3974.0
3CS2IXT0,2,2,12,Won,2017-08-30,2017-11-16,66.0
O9MHRAK6,23,0,23,Won,2017-08-30,2017-12-14,532.0
1Y58TSUU,11,2,,Engaging,2017-08-30,,
KPW4J1CR,32,0,13,Won,2017-08-30,2017-12-21,503.0
KAPPUUYY,0,0,84,Won,2017-08-31,2017-11-24,594.0
WNTAT1OT,21,0,,Engaging,2017-08-31,,
WRLAVDPH,18,1,25,Won,2017-08-31,2017-09-02,4958.0
1W5FOS69,18,1,48,Won,2017-08-31,2017-11-30,4201.0
GFBJXXI1,1,2,67,Lost,2017-08-31,2017-09-13,0.0
2HYR0Q4Y,12,3,55,Lost,2017-08-31,2017-11-13,0.0
XVM3UK16,17,4,48,Lost,2017-08-31,2017-11-06,0.0
CDAMI76Z,9,4,22,Won,2017-08-31,2017-09-10,5293.0
6M77EGH7,19,3,25,Won,2017-08-31,2017-11-26,4456.0
9CLDDA0W,25,5,50,Lost,2017-08-31,2017-11-18,0.0
8CQ2I2P2,5,1,28,Lost,2017-08-31,2017-11-18,0.0
GEFQNRF3,5,0,28,Won,2017-08-31,2017-12-20,525.0
EDM7CEZ6,31,1,52,Engaging,2017-08-31,,
XBPJ6M4K,30,0,22,Engaging,2017-08-31,,
XRZNF1LQ,30,1,,Engaging,2017-08-31,,
PCQUKUM5,6,4,18,Won,2017-08-31,2017-09-16,4809.0
6CT660FF,33,5,,Engaging,2017-08-31,,
MZ987882,4,5,75,Won,2017-08-31,2017-12-17,1374.0
02EC1993,4,2,61,Won,2017-08-31,2017-11-08,57.0
NUS67BOQ,13,0,,Engaging,2017-08-31,,
UQCPNZO1,2,0,84,Won,2017-08-31,2017-09-15,552.0
0NP0XPLQ,2,2,71,Won,2017-08-31,2017-09-03,59.0
S2WRH3QA,2,3,2,Won,2017-08-31,2017-09-30,4011.0
RTX8ZJXT,23,0,,Engaging,2017-08-31,,
QJV1UWL5,23,2,57,Won,2017-08-31,2017-12-20,54.0
GNAX12Z6,23,3,32,Won,2017-08-31,2017-09-07,3337.0
62NZ0THZ,11,2,79,Won,2017-08-31,2017-09-22,60.0
6C6Z3HRA,32,0,,Engaging,2017-08-31,,
PSKWV2JJ,32,5,5,Won,2017-08-31,2017-11-19,1011.0
05HLE3JL,0,0,65,Won,2017-09-01,2017-12-03,514.0
CAF97SA2,0,5,67,Won,2017-09-01,2017-11-13,1060.0
AAFPTXEB,0,2,72,Won,2017-09-01,2017-11-08,58.0
102XKYAC,18,1,83,Engaging,2017-09-01,,
D74OAJB4,1,3,38,Lost,2017-09-01,2017-12-01,0.0
A5SCVK7E,12,4,31,Engaging,2017-09-01,,
CQDL6WZX,9,1,38,Lost,2017-09-01,2017-09-17,0.0
VAV3N62C,9,1,8,Won,2017-09-01,2017-09-12,4375.0
OK7R7I2A,9,1,59,Won,2017-09-01,2017-12-04,4819.0
ASZNII2J,27,2,,Engaging,2017-09-01,,
IOMVIZR8,7,1,65,Won,2017-09-01,2017-11-04,5729.0
BTT2TM8O,7,3,75,Won,2017-09-01,2017-11-06,3447.0
KAGK2GQJ,29,4,,Engaging,2017-09-01,,
FYNL84HO,29,4,16,Won,2017-09-01,2017-11-13,6101.0
ZBB9CDO4,31,5,40,Won,2017-09-01,2017-09-18,1088.0
IV5UVG0R,31,4,69,Won,2017-09-01,2017-09-17,5431.0
TDHFX8SC,31,2,35,Won,2017-09-01,2017-12-13,50.0
7OXU784Y,31,2,43,Won,2017-09-01,2017-11-25,62.0
MA6F51AR,30,2,82,Won,2017-09-01,2017-11-29,57.0
WDT43Q6O,8,5,84,Won,2017-09-01,2017-09-14,1098.0
XKYHE3OH,13,5,73,Won,2017-09-01,2017-11-16,975.0
R65NL57V,13,2,55,Won,2017-09-01,2017-11-05,56.0
AKBRVLRZ,2,2,28,Won,2017-09-01,2017-09-14,63.0
8FZ7CWPP,2,2,38,Won,2017-09-01,2017-09-11,61.0
EQPGDVWK,32,0,45,Won,2017-09-01,2017-12-03,614.0
I819UEG6,0,2,29,Lost,2017-09-02,2017-11-04,0.0
TXZTEEUJ,9,1,2,Lost,2017-09-02,2017-12-13,0.0
6OD1J7MW,27,4,53,Engaging,2017-09-02,,
XO8TRDKK,14,2,0,Won,2017-09-02,2017-09-17,57.0
74YNCNQM,7,2,15,Won,2017-09-02,2017-12-04,58.0
I5QVV9C5,25,5,34,Lost,2017-09-02,2017-12-20,0.0
SS0ZF7SG,25,3,31,Won,2017-09-02,2017-12-15,3482.0
2GRNCODO,29,4,34,Lost,2017-09-02,2017-11-05,0.0
2UNAJCGN,29,4,63,Lost,2017-09-02,2017-11-11,0.0
ZP5Q4YUJ,29,0,54,Won,2017-09-02,2017-11-24,529.0
7XL4JYSB,30,3,5,Lost,2017-09-02,2017-11-24,0.0
HEZ8H6MK,30,0,54,Won,2017-09-02,2017-11-08,505.0
50AWO49B,26,0,64,Won,2017-09-02,2017-12-27,456.0
CID4Y877,6,5,3,Lost,2017-09-02,2017-12-13,0.0
T20CPZ52,6,5,65,Lost,2017-09-02,2017-11-29,0.0
HVF0VLJ3,2,0,28,Lost,2017-09-02,2017-11-11,0.0
A86ZEF94,2,2,35,Lost,2017-09-02,2017-11-30,0.0
8OMML4E8,23,0,46,Won,2017-09-02,2017-09-16,555.0
283Y9ULR,23,2,43,Won,2017-09-02,2017-09-23,47.0
J0G6ZLYZ,32,4,,Engaging,2017-09-02,,
C0LNV4PU,32,0,23,Won,2017-09-02,2017-12-04,585.0
YB6UP71G,0,2,3,Won,2017-09-03,2017-09-06,64.0
A30VAQHM,0,2,37,Won,2017-09-03,2017-11-21,58.0
LOQ46F0T,18,0,,Engaging,2017-09-03,,
ZH2TBHVZ,19,0,26,Won,2017-09-03,2017-09-08,635.0
UKJO54QY,19,1,17,Won,2017-09-03,2017-09-13,5626.0
9868N4GB,19,3,77,Won,2017-09-03,2017-12-14,3595.0
JKAYQ4HQ,27,2,,Engaging,2017-09-03,,
L5UKY73S,7,1,72,Lost,2017-09-03,2017-11-04,0.0
7DDPLMQ5,7,1,37,Won,2017-09-03,2017-12-02,4981.0
DZP41ANW,25,5,,Engaging,2017-09-03,,
GRYHHER0,25,2,22,Engaging,2017-09-03,,
4KVZVHNN,29,0,34,Won,2017-09-03,2017-09-14,524.0
ULWQ61OZ,29,2,49,Won,2017-09-03,2017-12-06,54.0
FKU9TS06,5,1,24,Won,2017-09-03,2017-09-16,5080.0
H8XH5MFQ,30,4,,Engaging,2017-09-03,,
OPFBXGFV,26,2,60,Won,2017-09-03,2017-12-12,50.0
UCV49FYZ,33,4,49,Won,2017-09-03,2017-09-09,6656.0
F58R70DY,20,1,17,Won,2017-09-03,2017-09-10,4641.0
1H2PVLZ3,24,6,76,Won,2017-09-03,2017-11-10,26186.0
YPM5PZMD,23,2,,Engaging,2017-09-03,,
DV6WD759,23,3,50,Won,2017-09-03,2017-09-14,4251.0
OGHK250E,11,0,,Engaging,2017-09-03,,
SBC67V5T,11,2,25,Won,2017-09-03,2017-09-11,51.0
IDGLZJRX,11,2,26,Won,2017-09-03,2017-11-09,62.0
VYG4BHEE,32,0,30,Lost,2017-09-03,2017-11-01,0.0
YFTW9Z69,0,3,65,Lost,2017-09-04,2017-11-12,0.0
92IDH7MB,0,2,61,Won,2017-09-04,2017-11-21,58.0
NR1JSUPQ,21,5,19,Won,2017-09-04,2017-11-11,973.0
ZNOARPNW,21,4,42,Won,2017-09-04,2017-09-13,4954.0
FNKZKHTJ,18,1,11,Won,2017-09-04,2017-09-06,5113.0
KXR63BV7,12,1,,Engaging,2017-09-04,,
UAVOPRPV,12,4,77,Won,2017-09-04,2017-12-26,4631.0
VMUTS9GK,17,4,11,Won,2017-09-04,2017-11-01,5807.0
SZPU1DSR,9,5,35,Lost,2017-09-04,2017-11-30,0.0
9EGLQG3N,7,0,84,Won,2017-09-04,2017-12-14,640.0
BL23633Z,7,3,44,Won,2017-09-04,2017-11-25,3830.0
87G25M68,29,4,9,Won,2017-09-04,2017-12-28,5285.0
8F3RA844,5,1,2,Lost,2017-09-04,2017-11-19,0.0
VJ1FT11H,31,0,76,Lost,2017-09-04,2017-11-18,0.0
TKI8MEZZ,4,5,15,Won,2017-09-04,2017-12-31,975.0
QSHP9AHU,4,5,24,Won,2017-09-04,2017-12-13,847.0
MIDW7Q49,8,3,56,Won,2017-09-04,2017-12-15,2814.0
PW7QNSFG,24,3,46,Won,2017-09-04,2017-11-06,3275.0
WGYE40NI,2,2,2,Won,2017-09-04,2017-12-26,41.0
HLX6W646,23,4,13,Won,2017-09-04,2017-11-19,5185.0
6VMQQKLJ,23,1,13,Won,2017-09-04,2017-09-15,5191.0
VKIR68JX,11,5,,Engaging,2017-09-04,,
FYS6IZO4,11,2,48,Won,2017-09-04,2017-11-07,59.0
7OSD4T24,11,2,62,Won,2017-09-04,2017-12-08,54.0
W533W8G6,32,0,,Engaging,2017-09-04,,
RW3CJO8D,32,3,,Engaging,2017-09-04,,
5E274CQS,21,1,,Engaging,2017-09-05,,
H29A7E6X,12,5,39,Won,2017-09-05,2017-11-17,1076.0
IDN254QN,17,0,55,Won,2017-09-05,2017-11-20,490.0
W3U1N1RV,9,4,14,Lost,2017-09-05,2017-11-24,0.0
5LPKNEEI,9,1,2,Lost,2017-09-05,2017-09-13,0.0
073UCD9F,7,2,2,Lost,2017-09-05,2017-12-10,0.0
7GDSUY9K,25,4,44,Engaging,2017-09-05,,
H5J7C2FE,31,0,,Engaging,2017-09-05,,
DCZOTU5X,30,0,43,Lost,2017-09-05,2017-11-13,0.0
KUJ5M6J3,30,1,45,Won,2017-09-05,2017-12-27,5663.0
YGUOEIEG,26,5,35,Lost,2017-09-05,2017-11-06,0.0
1UW6ILCH,33,0,4,Engaging,2017-09-05,,
CRL6IB5Z,8,5,59,Lost,2017-09-05,2017-11-26,0.0
STVHD67J,8,5,18,Won,2017-09-05,2017-09-16,1166.0
I3TDKU30,24,2,49,Lost,2017-09-05,2017-09-14,0.0
YUVNXSSD,2,2,44,Lost,2017-09-05,2017-09-15,0.0
AZJXZFMR,2,2,56,Lost,2017-09-05,2017-11-26,0.0
2WPEOPIF,23,0,46,Won,2017-09-05,2017-12-04,491.0
XMCRTC2K,23,4,32,Won,2017-09-05,2017-11-07,5532.0
ZDVZB8PX,23,3,5,Won,2017-09-05,2017-11-14,3930.0
5JS6JI3P,23,3,45,Won,2017-09-05,2017-11-21,2689.0
X6NSKI7H,18,0,,Engaging,2017-09-06,,
FH30JK3J,18,5,51,Engaging,2017-09-06,,
ZPXE49AP,17,0,,Engaging,2017-09-06,,
8DPUST4Y,9,1,10,Won,2017-09-06,2017-11-19,5987.0
L1QNLM08,9,1,72,Won,2017-09-06,2017-12-30,5141.0
S4YQYJPM,9,2,10,Won,2017-09-06,2017-09-13,48.0
6BQMENQR,19,1,55,Lost,2017-09-06,2017-11-03,0.0
XAS0EL71,19,3,77,Won,2017-09-06,2017-09-20,3206.0
GQNM1QP8,27,2,45,Won,2017-09-06,2017-11-29,61.0
9CK2HTJP,14,5,0,Lost,2017-09-06,2017-12-04,0.0
J96E49Z1,7,1,44,Won,2017-09-06,2017-11-22,5078.0
X96KGPI8,5,0,66,Lost,2017-09-06,2017-11-19,0.0
JJDL1F8R,5,0,67,Won,2017-09-06,2017-11-07,532.0
U1XSUD1P,31,0,,Engaging,2017-09-06,,
0J24X1Y0,31,2,46,Won,2017-09-06,2017-09-15,56.0
OM8LELJW,30,0,39,Engaging,2017-09-06,,
SEYFLN8Y,26,5,60,Won,2017-09-06,2017-12-09,1182.0
EID3MR9L,6,4,24,Won,2017-09-06,2017-12-20,5788.0
ID2VJE8V,2,2,67,Lost,2017-09-06,2017-09-13,0.0
T3W0Z8KP,2,2,8,Won,2017-09-06,2017-09-12,61.0
2WZU46RL,23,1,60,Won,2017-09-06,2017-12-16,5115.0
576N6HHJ,23,1,78,Won,2017-09-06,2017-09-15,5227.0
WEES59KH,11,2,,Engaging,2017-09-06,,
WOS93VI5,15,5,80,Won,2017-09-06,2017-12-06,1144.0
95YT659K,32,2,33,Engaging,2017-09-06,,
RKI7OEP9,0,2,66,Lost,2017-09-07,2017-11-18,0.0
D9CS7EIY,0,5,58,Won,2017-09-07,2017-12-12,1249.0
IOPIJ6C6,21,5,,Engaging,2017-09-07,,
J1VGTXQS,21,5,68,Won,2017-09-07,2017-12-03,1106.0
T87FD71P,18,5,7,Won,2017-09-07,2017-11-18,1251.0
P4PX93RN,12,1,55,Lost,2017-09-07,2017-11-18,0.0
RLJI4F93,12,1,19,Won,2017-09-07,2017-09-18,4975.0
AE306TJU,12,2,73,Won,2017-09-07,2017-09-17,54.0
D3BO9JDM,9,1,58,Won,2017-09-07,2017-11-09,3975.0
DPDUK8RG,9,3,10,Won,2017-09-07,2017-09-12,2969.0
AR35V2L2,14,0,68,Won,2017-09-07,2017-09-13,558.0
FAKATVRQ,7,1,38,Lost,2017-09-07,2017-11-29,0.0
9SU2A73Y,5,0,2,Won,2017-09-07,2017-09-18,585.0
98R4AZA8,30,0,53,Won,2017-09-07,2017-12-17,566.0
9FE75D1D,26,1,60,Won,2017-09-07,2017-11-16,4722.0
S5NVSXEX,4,5,11,Won,2017-09-07,2017-12-11,1033.0
C6F5DTFR,8,0,18,Won,2017-09-07,2017-12-19,587.0
R4X2MOO1,20,4,62,Lost,2017-09-07,2017-11-27,0.0
QEZ2X87C,24,2,39,Engaging,2017-09-07,,
8FULX0EA,2,2,24,Won,2017-09-07,2017-11-02,62.0
WA5NRVIG,2,2,44,Won,2017-09-07,2017-12-12,54.0
XO7D3NYR,23,0,11,Won,2017-09-07,2017-11-03,499.0
ZN8LHN9B,15,4,83,Lost,2017-09-07,2017-11-17,0.0
S8FODURJ,32,0,49,Engaging,2017-09-07,,
BFH34LVO,32,0,21,Won,2017-09-07,2017-11-26,458.0
QHVGK8DM,32,2,11,Won,2017-09-07,2017-11-30,61.0
BALJ5E9J,0,2,72,Lost,2017-09-08,2017-12-17,0.0
3Y6REURA,0,4,24,Won,2017-09-08,2017-09-24,5600.0
3UI5JBOA,21,4,73,Lost,2017-09-08,2017-11-19,0.0
8AKZH8QS,21,5,83,Won,2017-09-08,2017-12-17,1259.0
FAS1KT97,21,5,83,Won,2017-09-08,2017-09-14,1114.0
RAPX57I3,21,2,42,Won,2017-09-08,2017-11-25,57.0
UZ4JMG8Z,18,5,17,Lost,2017-09-08,2017-11-25,0.0
PV411N8I,1,2,61,Lost,2017-09-08,2017-11-17,0.0
C58775JM,12,1,6,Lost,2017-09-08,2017-12-30,0.0
A2PIOJWL,17,1,1,Lost,2017-09-08,2017-09-19,0.0
SSEOGPPI,9,3,24,Won,2017-09-08,2017-09-10,3346.0
5MFY1D4C,19,0,41,Lost,2017-09-08,2017-09-18,0.0
PQLMEIG0,19,0,41,Lost,2017-09-08,2017-09-22,0.0
6CV2KEKP,19,3,51,Lost,2017-09-08,2017-09-16,0.0
FQD0IJBC,27,0,32,Lost,2017-09-08,2017-11-25,0.0
EJGRLQP8,29,1,,Engaging,2017-09-08,,
8DDR4MUL,29,3,,Engaging,2017-09-08,,
E28C318S,29,0,50,Won,2017-09-08,2017-11-04,546.0
6BUW3ZVC,5,0,3,Lost,2017-09-08,2017-11-04,0.0
ZW5XV2QY,31,0,9,Lost,2017-09-08,2017-11-14,0.0
MOSX49BG,31,0,23,Won,2017-09-08,2017-11-24,596.0
BDEP8ZEH,30,5,64,Lost,2017-09-08,2017-12-21,0.0
WSKZBAYI,30,5,20,Won,2017-09-08,2017-12-08,1171.0
19H5KFIC,6,5,28,Won,2017-09-08,2017-12-03,1021.0
H0RRUQZ6,33,2,,Engaging,2017-09-08,,
7PCCI1U2,20,3,41,Lost,2017-09-08,2017-11-17,0.0
8XXD2LMP,13,4,17,Lost,2017-09-08,2017-12-02,0.0
USNQY75J,32,2,20,Lost,2017-09-08,2017-11-04,0.0
EI7DU48C,32,3,41,Lost,2017-09-08,2017-12-14,0.0
1A1BI5VB,21,1,48,Won,2017-09-09,2017-09-22,4609.0
UYJVA76O,18,5,80,Lost,2017-09-09,2017-11-21,0.0
DR2H05BG,1,0,3,Won,2017-09-09,2017-09-22,600.0
M765WQ4W,12,1,43,Won,2017-09-09,2017-09-13,5067.0
2PXZ68OA,9,1,61,Won,2017-09-09,2017-12-05,5127.0
TDVM9PDL,19,0,25,Won,2017-09-09,2017-12-26,547.0
LBYGH8WS,14,4,55,Lost,2017-09-09,2017-09-27,0.0
NJC4XMEN,29,5,36,Engaging,2017-09-09,,
OBCBK0XR,31,3,21,Lost,2017-09-09,2017-11-30,0.0
IX8AYR6F,31,0,21,Won,2017-09-09,2017-12-14,582.0
4LVXK5H1,31,5,40,Won,2017-09-09,2017-09-25,1047.0
O5CWW9P3,3,2,24,Lost,2017-09-09,2017-11-21,0.0
IMLFM79C,26,5,,Engaging,2017-09-09,,
DPXZ0ONG,8,1,22,Lost,2017-09-09,2017-11-15,0.0
2LOQKW1C,8,0,15,Won,2017-09-09,2017-09-24,568.0
MA1LQG9S,8,4,37,Won,2017-09-09,2017-11-27,6255.0
YR4EFQ4C,20,1,7,Won,2017-09-09,2017-12-03,4647.0
KB7DTUXO,13,1,74,Won,2017-09-09,2017-11-08,5042.0
JMQRT3TC,2,2,18,Won,2017-09-09,2017-12-31,57.0
XETHS437,2,2,59,Won,2017-09-09,2017-12-07,53.0
6EYTZB6F,2,3,44,Won,2017-09-09,2017-12-12,3811.0
DXY9EZ55,23,0,35,Won,2017-09-09,2017-12-12,456.0
ESZPH44N,11,1,48,Lost,2017-09-09,2017-12-19,0.0
ITDTMROU,18,3,77,Won,2017-09-10,2017-12-05,3371.0
IFO74RWI,1,5,72,Won,2017-09-10,2017-11-29,1151.0
4O6T16XI,1,3,61,Won,2017-09-10,2017-12-25,3748.0
SUPA1RHK,12,4,73,Won,2017-09-10,2017-09-15,5717.0
MDHD11QD,12,1,17,Won,2017-09-10,2017-09-15,5027.0
PERK5YXJ,17,5,39,Won,2017-09-10,2017-12-13,1111.0
MUUNQNG2,9,5,3,Won,2017-09-10,2017-09-17,1159.0
J1SCD7QL,9,3,56,Won,2017-09-10,2017-11-06,3251.0
9LILLW96,14,4,7,Lost,2017-09-10,2017-11-01,0.0
R0DKB8FJ,7,3,27,Lost,2017-09-10,2017-12-07,0.0
S5R9O6TL,7,5,10,Won,2017-09-10,2017-12-18,1083.0
N78A330G,7,2,3,Won,2017-09-10,2017-11-08,54.0
ZGW9SCQ0,25,3,,Engaging,2017-09-10,,
ZHI12PI4,25,3,5,Won,2017-09-10,2017-12-29,3302.0
34XWXEQE,29,1,,Engaging,2017-09-10,,
38ZR3URJ,29,0,30,Won,2017-09-10,2017-11-25,552.0
6DJ817MW,29,0,63,Won,2017-09-10,2017-11-16,468.0
9HCLI5PO,5,0,14,Lost,2017-09-10,2017-11-17,0.0
PRY70ISY,5,0,35,Lost,2017-09-10,2017-12-04,0.0
8NG46N94,31,1,,Engaging,2017-09-10,,
CS2ZS0B4,31,4,57,Lost,2017-09-10,2017-09-27,0.0
R7LGVRHC,31,1,40,Won,2017-09-10,2017-11-12,4467.0
3KLVZN6M,30,0,9,Won,2017-09-10,2017-12-05,538.0
WGSLK719,30,3,78,Won,2017-09-10,2017-12-12,3021.0
0MMDQ1OR,3,0,10,Won,2017-09-10,2017-11-12,511.0
SMQV0BRI,33,4,5,Won,2017-09-10,2017-09-21,5832.0
XT8HCGAD,24,2,7,Engaging,2017-09-10,,
WIQQUZRQ,24,2,,Engaging,2017-09-10,,
X56STCJP,2,4,37,Lost,2017-09-10,2017-09-30,0.0
K214R7RK,2,3,12,Lost,2017-09-10,2017-11-24,0.0
NR9UD54C,2,2,75,Won,2017-09-10,2017-11-27,50.0
GTXI4PAR,23,3,60,Lost,2017-09-10,2017-11-24,0.0
T94JAB4C,23,2,53,Won,2017-09-10,2017-11-22,58.0
8YOOE8I5,11,0,73,Lost,2017-09-10,2017-11-24,0.0
8G2OTKLL,11,2,48,Won,2017-09-10,2017-09-27,66.0
LOHJU3OB,32,1,,Engaging,2017-09-10,,
LW0Z6TMR,0,0,22,Lost,2017-09-11,2017-09-13,0.0
R3NAMX4P,0,4,71,Lost,2017-09-11,2017-11-14,0.0
VYJ20GOM,0,2,8,Won,2017-09-11,2017-11-17,44.0
GIWI7CWJ,21,5,43,Won,2017-09-11,2017-12-30,1140.0
VTO3SNNX,18,4,81,Won,2017-09-11,2017-09-21,5245.0
OVPNOM6O,1,4,29,Won,2017-09-11,2017-12-04,5520.0
0558PJL2,12,0,,Engaging,2017-09-11,,
JB60NPU9,12,1,,Engaging,2017-09-11,,
6KM4E0V1,9,4,37,Lost,2017-09-11,2017-11-19,0.0
QWIPE5FB,9,1,58,Lost,2017-09-11,2017-11-14,0.0
BZPU6P5P,14,2,79,Lost,2017-09-11,2017-12-23,0.0
ZCFAVNF3,7,2,67,Won,2017-09-11,2017-09-20,53.0
77IBMLTB,29,4,,Engaging,2017-09-11,,
RDMKSDT0,31,4,54,Won,2017-09-11,2017-12-10,4872.0
QPCY8RU0,30,0,16,Lost,2017-09-11,2017-11-24,0.0
